Video File,Category,Time (seconds),Shoulder Flexion Angle,Shoulder Flexion Velocity,Shoulder Flexion Acceleration,Wrist Flexion Angle,Wrist Flexion Velocity,Wrist Flexion Acceleration,Wrist Pronation Angle,Wrist Pronation Velocity,Wrist Pronation Acceleration,Elbow Flexion Angle,Elbow Flexion Velocity,Elbow Flexion Acceleration,Shoulder Abduction Angle,Shoulder Abduction Velocity,Shoulder Abduction Acceleration,Wrist Palmar Angle,Wrist Palmar Velocity,Wrist Palmar Acceleration,Torso Rotation Angle,Torso Rotation Velocity,Torso Rotation Acceleration,Trunk Tilt Back Angle,Trunk Tilt Back Velocity,Trunk Tilt Back Acceleration
1.mp4,Skilled,0.2708333333333333,6.921602456766603,6.7765037235096415,-29.32265228796365,147.90372591343396,9.987344139302763,-86.21838959526674,17.952616029818927,26.849699789441843,58.99130465442906,167.5063540718165,-12.523855296485522,57.268610390300495,15.161315678718754,8.036731353597872,55.55149323510975,161.85406367892793,-14.17333127071663,72.7139478671255,22.12745975624545,2.6973717189650444,-16.91689338614401,44.67255263269002,9.090582242150532,-38.347991521330044
1.mp4,Skilled,0.2916666666666667,8.615728387644014,-1.1650479378138463,70.53953617688506,150.40056194825965,-13.363469709415314,-41.705981565007725,24.665040977179387,42.826511466683044,-233.74151138075817,164.37539024769512,2.9863933508875284,-119.27979628125861,17.170498517118222,23.081927438106764,-91.69680070326686,158.31073086124877,5.520029609963191,14.744170061331392,22.80180268598671,-1.884286906448958,10.570277930267926,46.945198193227654,-1.2953321282096883,8.028670401313805
1.mp4,Skilled,0.3125,8.300194571152764,19.408983447110966,-19.151656966168172,146.78128890195967,-25.52771433254257,15.526911205473606,36.26388783273938,-25.348096019371418,-25.44590735017839,165.1842051135605,-31.803547231146236,52.47223534982593,23.421853864938804,-3.662972767012738,4.378602149912103,159.8057388806138,9.820412544518181,-160.53793479354917,22.291474982156785,1.1987108232125203,-8.494708385690885,46.59437907517086,1.0463634055068383,-2.3007716639444333
1.mp4,Skilled,0.3333333333333333,13.961148076560129,13.424090645183412,105.79110643790612,139.3357055549681,-20.675554580832067,190.28862345256178,28.870693160422714,-33.299942066302165,115.14443901240479,155.90817050447617,-15.405973684325636,-115.0052870198965,22.35348680789342,-2.294659595165206,248.19132802085758,162.67002587276494,-40.34769207846593,201.0838686937938,22.641098972260437,-1.4558855473158814,9.248777396971212,46.899568401777024,0.3273722605242028,6.19932487595691
1.mp4,Skilled,0.3541666666666667,18.156176403179945,48.68779279115212,-161.906457321616,132.87459474845807,42.75398657002185,100.83253959786532,18.46446126470329,5.081537604499431,148.6560036034428,151.0938037281244,-53.74106935762447,44.976781978361934,21.636405684404295,80.435783078454,135.12350021625832,150.06137209824433,26.680264152798657,-269.35167110832793,22.186134738724224,1.6270402516745222,7.453642681325514,47.00187223319084,2.393813885843173,-11.348710420926897
1.mp4,Skilled,0.375,34.38544066689732,-8.654077510253547,-52.023315291853606,147.12592360513202,78.46551101093249,-201.40127580815582,20.158307132869766,57.73053888071876,-90.32156513282096,133.1801139422496,-37.811792406954616,241.40643825577027,48.44833337722229,128.29202273837882,-495.62991607359567,158.95479348251055,-68.71511936473416,137.34050872744774,22.728481489282398,4.266872034643975,-3.83352464732249,47.79981019513856,-1.62552105490177,10.829634809971639
10.mp4,Skilled,0.0625,21.122921629435794,-14.251975948748878,674.1521197134703,160.50832097126474,-9.249914950018592,246.42118924227543,47.61433443023429,-88.66467828620296,1403.50014800162,136.2053087380573,66.49889182552397,-1905.3286421527591,44.233709289935504,1.2212142767775163,-42.340376380555426,117.98408494447264,99.49523434842536,-1135.130259638714,27.36027736222604,5.471611280106089,-31.514553161821368,43.018043874243695,12.724741424378351,-66.85044646881124
10.mp4,Skilled,0.08333333333333333,20.529089298237924,27.882531533343013,-368.16445687051663,160.1229078483473,6.151409377623622,54.700721824582615,43.91997283497583,-0.9459190361017136,-108.62464959461408,138.97609589745414,-52.584148309023476,736.7576506305686,44.28459321813457,-1.4250592470071979,-300.79389356750903,122.12971970899036,28.549593121005728,23.33951503504204,27.588261165563793,3.5019517074922533,-47.88070432215574,43.54824143359279,8.546588520077648,-83.64427828335522
10.mp4,Skilled,0.10416666666666667,22.271747519071862,-2.7978398725333733,79.60719289558479,160.50737093444877,10.709802863005507,-207.344662564608,43.86085289521947,-9.99797316898622,203.74714242913524,135.68958662814018,8.812322576857241,-260.1092418093941,44.19552701519662,-26.491217044299617,114.79711581428089,123.91406927905322,30.49455270725923,-465.9984928057103,27.80713314728206,-0.4881069860207248,5.871426473427173,44.082403216097646,1.5762319964647133,-13.682880034823956
10.mp4,Skilled,0.125,22.038594196360748,5.494576054090044,132.34349113938302,161.3998545063659,-10.888599487474494,104.61122235888979,43.02768846447062,11.225687500715367,-91.35326920505304,136.42394684287828,-18.282390111621314,-224.39678334332822,41.987925594838316,-14.53318414697869,145.2928768421013,126.45528200465816,-18.046956960002262,317.21469649712253,27.766457565113665,0.12349993829460572,-29.151111271448418,44.213755882469705,0.15093199283721787,-13.298600140475992
10.mp4,Skilled,0.14583333333333334,22.610945868661794,22.03751244651292,-117.35051327243812,160.2656253930873,2.18780330738673,-60.55571627243209,44.197030912461805,-0.19347114991626313,-21.55234660052627,134.51953120625106,-46.33198802953734,280.6583971524283,40.4740522461947,3.628425458283971,-55.446670295549445,124.57539065465792,21.604880102138054,-79.77981902185716,27.779322142019353,-3.5203889706364464,13.88402859741689,44.229477965056915,-1.511393024722281,-8.526497542549729
10.mp4,Skilled,0.16666666666666666,25.36563492447591,4.923895927615693,-19.144371787941544,160.53910080651065,-6.643238649009618,-10.055611449830053,44.17284701872227,-3.3365216958263444,80.94592704325883,128.7280327025589,-5.402638444808222,-36.05220382796242,40.9276054284802,-4.457547293150323,-39.26615892316249,127.27600066742518,9.970323161450551,-76.28081432063323,27.339273520689797,-1.4956348001798168,-10.010300434727856,44.04055383696663,-2.7548405830107834,-3.569413639212863
10.mp4,Skilled,0.1875,26.08370308058653,1.7331672962921019,102.12728424245078,159.57029517019674,-8.31917389064796,24.372074191074216,43.68627093808093,10.154466144716793,-127.11263044114564,127.94014792935769,-11.411339082801959,-146.77668683086543,40.27754644822911,-11.001907113677404,7.219389784494855,128.73000612847005,-2.74314589198832,256.53869977962694,27.12116011233024,-3.1640182059677926,10.97790942714308,43.638806251944224,-3.3497428562129272,12.358474275787836
10.mp4,Skilled,0.20833333333333334,26.372564296635215,20.882033091751623,-78.58066155783395,158.18376618842208,-3.7494099798215452,-47.093189754735214,45.378681962200396,-13.679152062998014,4.7579503863667805,126.03825808222403,-38.93196786358923,164.83890175182802,38.44389526261621,-9.648271529084619,-34.097223796373925,128.272815146472,45.357860316691735,-80.59727300476514,26.593823744668942,-1.1056601883784651,-1.1025324879967495,43.08051577590874,-1.032528929502708,15.190988473189552
10.mp4,Skilled,0.22916666666666666,30.287945501338644,4.511061933869547,-20.569329321299783,157.48075181720554,-13.560491178724714,23.42436609441362,42.81384095038827,-12.687912399171601,140.05647558079266,118.73851410780105,-4.590529998625061,18.03378843762353,36.63484435091284,-16.751859819995854,66.84290714055594,136.7774139558517,28.56676177403233,-180.6911126132543,26.38651245934798,-1.3353544567111213,-4.368659598483787,42.88691660162698,2.1322603357451158,3.6086474427451076
10.mp4,Skilled,0.25,31.2277500708948,-0.2027427022616528,-71.32489509270911,154.65564948830456,-8.19240728208826,-19.536801099043466,40.17052586722752,19.408363254760047,-37.03874999703726,117.78215369142083,-0.45778681500300167,169.11734264133804,33.14487355508037,-1.4336936002851168,-11.000948681482587,142.7288226587751,-12.841618199838443,-34.63803731718727,26.10831361419983,-2.336505614696989,0.297807032012372,43.33113750490721,2.959242041374203,-0.3072101343667253
10.mp4,Skilled,0.2708333333333333,31.181288201626504,-18.03396647543893,-58.60514610849761,152.77822281949267,-13.076607556849126,140.36669953020686,44.618275779776695,10.148675755500733,17.489610305474077,117.67724421298264,41.821548845331506,112.85161837011972,32.8163187716817,-4.183930770655763,128.08465729421462,139.78595182131212,-21.50112752913526,-46.96177627887902,25.57286441083177,-2.262053856693896,-0.2143869041779873,44.0092971393888,2.8824395077825216,-25.65832451339284
10.mp4,Skilled,0.2916666666666667,26.67279658276677,-33.906193546490364,149.43464177585787,149.5090709302804,24.939373565915226,-223.99643830427524,47.15544471865188,14.885445213233295,-182.18488144321046,128.13263142431552,72.38552882057226,-272.5085734110414,31.77033607901776,30.50566391319403,-164.76773793453594,134.4106699390283,-34.21994193799833,466.6323642821713,25.007350946658295,-2.3201169765754344,-15.353414064342664,44.72990701633443,-4.066690047928039,-0.5052985690183474
10.mp4,Skilled,0.3125,17.489869163925633,9.67891030480152,-39.69704968442444,156.26348460438243,-40.39292093949838,46.66018392673764,51.18691946390256,-38.25181187436976,119.22672993077603,147.73704547988717,-7.096138424314826,43.16431014935897,40.032286722174476,-17.551592984378956,-67.48239524342384,125.1427689974871,101.8811643109683,-246.85624828385966,24.378985932169115,-6.798196078675378,18.031774426163786,43.628511795020586,-4.214068797225057,22.17679114830294
10.mp4,Skilled,0.3333333333333333,20.312884669492743,-2.726417721581117,45.96462827653069,144.48221599702873,-25.81161346239287,95.28140207195491,40.03014100054472,-0.993458771002247,2.8530586557176436,145.66733843946201,6.392708497359854,-76.92080099269015,34.91307210173061,-38.63984149794891,26.35821065632945,154.85810858818618,24.738586722262152,-24.03242087116732,22.396178742555463,-1.1632665704991951,12.327491184634129,42.399408395829944,2.716178436619612,6.16812727326768
10.mp4,Skilled,0.3541666666666667,19.460879131498643,12.595125037262445,-16.303274183926895,136.41608679003096,5.948853894925435,-26.204903591431762,39.719685134606515,-0.04243921909636583,92.73078578222544,147.66505984488697,-19.247558500203525,-6.204612792161463,22.83812163362158,-29.853771279172424,163.7857226851788,162.5889169388931,16.727779765206378,-63.00156878704549,22.032657939274465,2.9458971577121815,-3.3057704126873264,43.24821415727357,4.772220861042172,0.3471997280267081
10.mp4,Skilled,0.375,23.65925414391946,6.821048763788336,-44.75370284557877,138.39903808833944,-3.3320494603733146,6.978320331365157,39.70553872824106,32.799714078775146,-112.64045299219698,141.2492070114858,-21.44502553076071,98.33305971778464,12.886864540564105,28.153672171828408,-35.232464751570554,168.16484352729523,-5.585275846872237,77.14239284974259,23.01462365851186,1.77510346988542,-9.482103340190664,44.83895444428763,4.895187431384964,-11.772432968929051
10.mp4,Skilled,0.3958333333333333,26.07504224776116,-9.961589803303704,4.29209591600006,137.21893723779056,-0.7151793361113808,-60.35040448714335,51.32210413114059,-9.440455793298725,94.1205315943142,133.6540938026747,15.42987186340853,-4.076071328614495,22.857956768086666,14.94149788998945,-27.515582288045675,166.18672499819465,23.343121471781235,-72.51622989445441,23.64330613742961,-1.780685282686079,5.054748743241031,46.572666659569805,0.48052506803657025,-8.624464419977398
10.mp4,Skilled,0.4166666666666667,22.33944607152227,-8.262635169887014,39.769142827652715,136.9507449867488,-24.603881112272287,18.914374312804757,47.78193320865357,27.81558796278398,17.035471457677367,139.4402957514529,13.816426962498626,-91.30315088608101,28.46101847683271,4.049913234304705,22.026956422781062,174.9403955501126,-5.361219528106966,-24.958096604787944,22.975549156422332,0.22015276151349603,11.942227755322504,46.75286356008352,-2.933325431537816,9.546707765370103
10.mp4,Skilled,0.4375,19.06881965010866,8.307841008301617,-34.18952677824983,127.21170871314101,-16.722891815270305,54.92227708121813,58.792270110588895,34.91370107014955,-72.92358769284392,144.90929809077528,-24.226552573368462,63.065717395229,30.064109132078322,13.227811743796813,39.30181921793362,172.81824615357027,-15.76042644676861,-9.756054534579858,23.062692957854757,5.1960809928978735,-12.209336228959772,45.59175557676647,1.0444694706997268,-10.145904708441686
10.mp4,Skilled,0.4583333333333333,22.530420070234335,-6.650076957182681,3.7483366970616125,120.24383712344505,7.305604407762628,12.809311378773705,73.33964555648454,3.0096314545303358,7.327395885147759,134.8149011852051,3.364698787044225,15.275779329925456,35.57569735866033,30.422357651642773,-3.30855072294507,166.25140180075002,-20.0287003056473,-25.159707247091788,25.227726704895538,-0.14550360727202719,4.142878489694337,46.02695118955802,-3.3943638392435105,8.274621918360598
10.mp4,Skilled,0.4791666666666667,19.621011401466912,-4.932089304362775,-15.331437365937136,123.4400390518412,13.176538789700576,14.35498059199938,74.65635931784156,6.3680212352230585,-14.844790646738263,136.28695690453694,10.366097646593392,33.35408147863028,48.88547883125404,28.90593857029295,-50.39327194463725,157.48884541702932,-31.5602327938977,15.834118330245602,25.164068876714026,1.7533157005045439,-4.694371434457323,44.541917009888984,0.3981712066717633,0.8012970183489517
11.mp4,Skilled,0.0625,19.21604479966682,87.6011448254065,-543.9598248769507,155.16164217689786,-82.17939435359085,1101.6645549696404,51.7844577089399,-14.210595756090981,450.7027982002719,135.51327758781352,-135.60250764428952,937.1697987189,26.493447681060324,-25.801226101144437,113.53332701338968,128.50213389264374,76.33074257612657,191.52039134651932,25.61198535550847,7.484898693701581,-102.33501189807566,42.559471304373574,15.428362623473276,-173.5399209038933
11.mp4,Skilled,0.08333333333333333,22.866092500725426,53.60365577059707,-379.30102306229435,151.73750074549824,-13.325359667988323,-165.818538351828,51.192349552436106,13.958329131426012,-683.8825557586292,129.8631731026348,-77.02939522435827,453.78128898490445,25.41839659351264,-18.70539316280758,-46.66746312062827,131.68258149998235,88.30076703528403,-164.72111336439093,25.923856134412702,1.088960450071852,42.61968340419378,43.202319747018294,4.582117566979946,94.67708078370492
11.mp4,Skilled,0.10416666666666667,26.216320986387743,21.995237182072543,-248.06903492680448,150.90466576624897,-27.143571197307324,465.3324381938346,52.06474512315023,-43.031883848459756,581.4250069169144,125.0488359011124,-39.214287808949564,417.3707374209828,24.249309520837166,-22.594348422859937,432.1613797539726,137.2013794396876,74.57400758825145,-987.9271132244008,25.991916162542193,4.640600733754667,-78.73642291331556,43.48870209495454,12.471874298955356,-113.98820299536072
11.mp4,Skilled,0.125,28.04925741822712,-3.8452872894695926,-243.30515584094942,148.6427014998067,21.328557781217114,27.506138146532976,48.47875480244525,17.53322103871883,128.50782699065604,121.78097858369993,4.261830672402811,464.8866727398405,22.366447152265504,22.42246196817888,77.60754591471641,143.4158800720419,-28.335066705956976,-178.27101118683424,26.37863289035508,-3.561109986382371,-6.4400020462169785,44.52802495320082,0.5981031536052797,-30.42451017051917
11.mp4,Skilled,0.14583333333333334,27.648706658907372,-34.25843176958827,-279.93520302340227,150.86442626868347,24.766825049533736,412.52919633878906,50.30513199397846,33.596699412550834,-474.1237773089611,122.2249192787419,62.37266476488287,808.6241563501767,24.702120273950804,32.12340520751843,55.93238449319881,140.4643106235047,-50.618943104311256,818.6655096277112,26.00768393344025,-4.366110242159493,-52.18540128146716,44.5903273650347,-3.2049606177096166,-88.5814819683484
11.mp4,Skilled,0.16666666666666666,23.366402687708838,-75.08231554383444,523.1796312921628,153.9602793998752,84.92733284894048,-2118.2040219225023,54.50471942054732,-35.54635144500599,387.9387453880013,130.02150237435225,180.29702089928364,-1395.682962816937,28.717545924890608,40.28021127944326,-811.0303538864989,134.1369427354658,68.76977704972997,-878.5546729604819,25.461920153170315,-11.976481262373454,59.25764622440175,44.189707287821,-16.123093404760425,117.87717647232876
11.mp4,Skilled,0.1875,12.416898337566314,12.11428967152601,276.99130652813983,166.34551544034568,-268.1066708048099,1364.1848139242172,49.320876501483944,29.110106119660898,-481.76806786373567,156.31481792216445,-52.31680623687254,-206.63238841564626,34.59174340314275,-94.89151436830656,315.4467405474613,144.16586855521808,-77.65600177701702,1290.7118334022505,23.715349969074186,-2.1002068916398287,-28.93788956826721,41.838422832960106,3.5231026739610343,-46.71274577217628
11.mp4,Skilled,0.20833333333333334,14.435946616153982,64.05015964555223,-279.43386836796736,121.6610703062107,-12.322018194019165,309.13142200761905,54.17256085476076,-61.221406604789536,284.30453785111405,147.59535021601903,-91.06037906480621,408.4825618801966,18.77649100842499,-35.745250515657574,153.69279111141796,131.2232015923819,164.35246698590495,-564.0163974219132,23.365315487134215,-7.52606118568993,67.31176482762474,42.42560661195361,-5.235537158322018,71.548668397614
11.mp4,Skilled,0.22916666666666666,26.445351549695026,5.834770402225689,13.172952512020535,119.35069189483211,52.08036139090147,-203.9169475579999,42.69354711636272,-1.9912945524741075,233.06876823021284,130.52152914136786,-5.959845339765252,16.872587583416593,12.074256536739195,-3.7259190341121693,212.54491909918235,162.0392891522391,46.84905085633968,-180.88407128807955,21.954179014817353,6.497223153398556,-41.833977505397705,41.44394339476823,9.670435424514233,-11.189134268415955
11.mp4,Skilled,0.25,27.660928716825378,8.853572019563728,-156.09183544324378,130.20076718460325,5.349394242193161,24.368707953305186,42.278694084597284,51.420298166949664,-308.9161187969471,129.27989469558344,-2.093210685232283,179.28670170839402,11.298023404632493,44.98229159278379,-108.14249517256795,171.7995080806432,5.396451186154785,14.903072911014903,23.307767171775385,-3.089730024921752,2.659296711222236,43.45861744154203,7.106258821335577,-44.38564822080248
11.mp4,Skilled,0.2708333333333333,29.689872304642066,-30.169386841247217,85.34850515776851,131.42667003177252,11.441571230519457,-118.78062783182087,54.06251241452325,-25.808731532287112,219.0742821467506,128.8002005802177,42.72846474186622,-104.37383139882174,21.606465227978777,17.9466677996418,-8.674919686707767,173.03619481080366,9.12221941390851,-66.1768378281822,22.59970404106415,-2.424905847116193,25.94292768605017,45.0871350880981,-3.990153233865044,36.369223481976064
11.mp4,Skilled,0.2916666666666667,22.14752559433026,-7.05416669435158,17.425924643853712,134.28706283940238,-20.72818214059869,-8.238332279657433,47.61032953145147,33.523886549124505,19.23173796309881,139.48231676568426,14.460552071352001,-77.79762868586812,26.093132177889228,15.597210384491781,58.557628135250404,175.3167496642808,-8.800674164557503,-67.09551025967771,21.993477579285102,4.601303734522394,16.067114300145473,44.08959677963184,5.859844792503474,-2.843628955071002
11.mp4,Skilled,0.3125,20.237022114610042,-1.9716053398942472,2.205845693521995,128.67318017632357,-23.131029055498775,17.72173694659755,56.68971547183936,39.133143455028325,-104.40249773300954,143.39871628500876,-8.230422962026198,9.354734376594985,30.317376657022418,32.676518590606484,23.5082656574569,172.93323374471314,-28.370197990296834,-50.463428729336954,23.239664007384917,9.287545405398157,-49.531402160690924,45.67663807760153,5.030453013941099,-39.35969704386564
12.mp4,Skilled,0.0625,8.67394363488013,193.52502771608167,-2923.8401355466144,153.51479487438397,278.46146063069546,-4606.013936758747,25.83182410555504,216.8504107056535,-989.6707130151058,164.50976744546932,-356.1168730850818,5541.176325332046,48.17997614853347,40.95465372130337,-993.8165159375267,132.22617875445755,178.7329281061584,-6515.256204390102,26.314698242633828,13.410982275082432,-244.10282836395027,41.40632015233412,6.280714453929363,-276.240637998957
12.mp4,Skilled,0.08333333333333333,16.737486456383532,10.785019244418265,-99.75311017022022,165.11735573399628,-9.414410416726241,1.552552613665739,34.86725788495727,154.9959911422094,-1578.214420614894,149.67156440025758,-9.793352751828934,69.43379558184779,49.88642005358778,-21.158878524792044,-83.57982745415529,139.67338409221415,-228.47058466822295,2386.0925276826706,26.873489170762262,-1.8454444976644595,-15.84350234645109,41.66801658791451,-10.984325421005451,72.41302740382503
12.mp4,Skilled,0.10416666666666667,17.411550159159674,2.47226006356658,499.24904590492093,164.5289550829509,-9.285031032254096,-254.6132793614186,44.554507331345356,23.478122757634907,-303.9669514585422,149.05947985326827,-4.007203120008285,-972.3423189317728,48.563990145788274,-28.123864145971652,114.01165574226667,125.39397255045021,-29.62954069466707,323.4136246903634,26.758148889658234,-3.165736359868717,36.632496383623334,40.98149624910167,-4.949906470686699,66.05166131805748
12.mp4,Skilled,0.125,17.617571831123556,54.47736901199585,-26.082191543910085,163.7552024969297,-35.80724763240187,104.58232346182376,46.511017561148265,-8.185101352629909,-334.9269756132574,148.72554625993425,-105.29286134206795,-0.9763806053766757,46.22033480029064,-16.247650006152206,-143.9814752523901,122.92484415922796,4.059378543912453,167.84319562215006,26.49433752633584,0.6501486800920474,6.728858260249445,40.56900404321111,1.9304749166109558,52.753836755119934
12.mp4,Skilled,0.14583333333333334,23.292297769873123,51.21709506900709,43.71800623213963,160.02528086855452,-22.734457199673898,173.59259046116205,45.65840283691598,-50.05097330428708,317.62501314160886,137.7575398701355,-105.41490891774004,-222.4655586025581,44.527871257983115,-34.24533441270097,254.329531780434,123.3476960908855,25.03977799668121,165.39614021674018,26.562061347178762,1.491255962623228,-6.554088562443611,40.770095180358084,8.524704511000948,-29.720231151428248
12.mp4,Skilled,0.16666666666666666,29.69443465349901,57.59263764452745,-31.91115282620835,157.18347371859528,2.581128909245568,-49.73792597688472,39.4020311738801,-3.7306588878024542,-169.39007283992424,124.580676255418,-137.8578028806131,-90.99488045898005,40.247204456395494,2.844388971945656,108.39032115743122,126.47766834047066,49.16004844495582,30.22744484674959,26.748468342506666,0.5354513806002014,33.14486087258999,41.8356832442332,4.190504134750995,57.14992713394321
12.mp4,Skilled,0.1875,38.09336097665926,52.274112173492725,-324.6560668652667,157.5598883511936,-5.708525420235219,-680.5204059713465,38.85797675274224,-31.962337694456494,-173.05135654264168,104.47641333532859,-153.0236162904431,530.7994405951316,40.6620111814709,20.90944249818419,-303.4816206731887,133.64684207202671,54.197955919414085,6.262539528415194,26.82655500217753,6.059594859365198,-49.67180928597626,42.446798430551056,13.715491990408196,-32.00039799802567
12.mp4,Skilled,0.20833333333333334,46.80571300557472,-8.598900363744784,-386.6322062716605,156.60846744782106,-133.30610153986268,930.4181041655622,33.53092047033282,-64.40946704620181,60.58921240848397,78.9724772869214,-53.49872117885593,1.65931723065255,44.1469182645016,-35.993361378038685,77.98194581999856,142.6798347252624,55.372182080991934,-242.7996103708583,27.836487478738395,-3.253869381755351,13.67808076396307,44.732713762285755,7.715417365778383,-22.204560798927577
12.mp4,Skilled,0.22916666666666666,45.19341918737257,-89.14727667034073,156.24857239177982,131.6135734090968,60.53100349462947,-1045.0566953232008,21.454145399169985,-51.786714461100985,540.3150988246107,68.94146706588592,-53.15303008913665,1974.3968863926996,37.39816300611935,-19.747122665538985,-158.3016721911454,153.06211886544838,4.788929920396458,-868.0056220860097,27.226386969659266,-0.4042692225963776,-4.152343114107315,46.1793545183692,3.0894671993351377,-29.788911247075017
12.mp4,Skilled,0.25,26.621069881051582,-53.34031216389119,136.81025902874663,144.2241991371446,-178.96115585027073,1509.8034818383894,10.665246553107279,72.03549568620562,10.721341527541313,57.86791913064911,399.31292304252366,-1389.5962672873704,33.28417911746539,-56.024589209343134,499.29122333545945,154.0598125988643,-194.12902514098073,1167.5018005626052,27.142164214951688,-1.3558478529126372,-5.647619979255843,46.82299351823069,-3.7371582947862203,-9.915107318735036
